,SampleID,C16H10O8+Metabolomics,C12H19N3O7+Metabolomics,Proline betaine+Metabolomics,Glycerophosphocholine+Metabolomics,C8H16N2O4(2)+Metabolomics,LysoPC(18:1)+Metabolomics,C26H44O5+Metabolomics,C20H12N4O7+Metabolomics,C12H16O6+Metabolomics,C8H12O6+Metabolomics,C19H28N6O5S+Metabolomics,Oxindole+Metabolomics,Glycine+Metabolomics,C16H15NO5+Metabolomics,C29H41N7O5(1)+Metabolomics,6-(alpha-D-Glucosaminyl)-1D-myo-inositol+Metabolomics,C12H22N6O2+Metabolomics,C19H34O15+Metabolomics,C14:1 AC (Tetradecenoylcarnitine)+Metabolomics,"C10:0,OH AC (Hydroxydecanoyl carnitine)+Metabolomics",C-glycosyltryptophan+Metabolomics,C13H16N6O3+Metabolomics,C30H48O5+Metabolomics,C28H46O4(1)+Metabolomics,gamma-glutamylhistidine+Metabolomics,C28H46O5(1)+Metabolomics,C3:1 AC (Propenoylcarnitine)+Metabolomics,C13H18O5_pos+Metabolomics,Nicotinamide+Metabolomics,C26H36O10(1)+Metabolomics,Hydroxyhippurate+Metabolomics,C7H10N2O3+Metabolomics,C21H20O11+Metabolomics,Tauroursodeoxycholic acid+Metabolomics,C16H24O5_pos+Metabolomics,C12H19N3O9+Metabolomics,C28H46O5(2)+Metabolomics,C30H52O6+Metabolomics,C8H12N2O5+Metabolomics,"C14:2,OH FA (Hydroxy-tetradecadienoic acid)+Metabolomics",Glucaric acid+Metabolomics,"C18:3,OH FA (Hydroxylinolenic acid)+Metabolomics",C23H32O7+Metabolomics,C10H17N7O5+Metabolomics,Hippuric acid+Metabolomics,C16H26N4O11+Metabolomics,C15H20N2O9+Metabolomics,C33H42N2O11+Metabolomics,C26H36O10(2)+Metabolomics,C17H18N2O4(3)+Metabolomics,C28H46O4(2)+Metabolomics,Cys-Pro or Pro-Cys+Metabolomics,C26H48O5+Metabolomics,Ketodeoxycholic acid(3)+Metabolomics,Pantothenic acid(1)+Metabolomics,C26H42O4+Metabolomics,Taurocholic acid+Metabolomics,C11H23N3O3+Metabolomics,C28H48O5+Metabolomics,C24:4 FA (Tetracosatetraenoic acid)+Metabolomics,C27H48O4+Metabolomics,C6H11NO4(1)+Metabolomics,C6H14O6+Metabolomics,C10:0 AC (Decanoylcarnitine)+Metabolomics,C16H14N2O3+Metabolomics,LysoPG(18:0)+Metabolomics,C7H12O9S2+Metabolomics,C6H11NO4(2)+Metabolomics,C19:1 FA (Nonadecaenoic acid)+Metabolomics,"C14:0,OH FA (Hydroxy-myristic acid)+Metabolomics",C19H21NO3(2)+Metabolomics,C11H14N2O3+Metabolomics,C6H10N2O4(2)+Metabolomics,Hydroxy-cholenoic acid+Metabolomics,C7H12N2O3(1)+Metabolomics,C5H10O5(3)+Metabolomics,C18H12N4O6+Metabolomics,C16H16N2O3+Metabolomics,Amino-Hydroxy-benzoic acid+Metabolomics,C17:1 FA (Heptadecenoic acid)+Metabolomics,2-methoxyacetaminophen glucuronide+Metabolomics,C8H17NO7+Metabolomics,Tryptophan betaine(2)+Metabolomics,"C18:1,OH FA(1) (Hydroxy-oleic acid)+Metabolomics",C20H24N2O6+Metabolomics,N-(1-Deoxy-1-fructosyl)methionine+Metabolomics,C24H36O3+Metabolomics,C28H50O4+Metabolomics,C16:2 FA (Hexadecadienoic acid)+Metabolomics,"C17:3,OH FA (Hydroxy-septadecatrienoic acid)+Metabolomics",C16:2 AC (Hexadecadienoylcarnitine)+Metabolomics,C11H11NO2+Metabolomics,C7H8N4O3(1)+Metabolomics,"C18:0,OH FA (Hydroxy-octadecanoic acid)+Metabolomics",C8H12N2O3+Metabolomics,C12H14O5_pos+Metabolomics,LysoPC(18:2)+Metabolomics,C9H18O9+Metabolomics,C12H18N2O2(2)+Metabolomics,C30H50O5+Metabolomics,C8H16O8+Metabolomics,"C14:1,OH FA (Hydroxy-tetradecenoic acid)+Metabolomics","C11:0,DC FA (Undecanedioic acid)+Metabolomics",C22:4 FA (Adrenic acid)+Metabolomics,LysoPC(18:0)+Metabolomics,C5H10N2O2S+Metabolomics,C15:0 FA (Pentadecanoic acid)+Metabolomics,C28H48O4+Metabolomics,C16H16N2O4(2)+Metabolomics,C9H16O4+Metabolomics,N-(1-Deoxy-1-fructosyl)leucine|N-(1-Deoxy-1-fructosyl)isoleucine+Metabolomics,LysoPC(20:5)+Metabolomics
51,ZWFDEY0-E12,5215313.853,210300.798,9326052.304,15004082.5,421643.139,98366133.61,595450.1521,81715.95997,43567.20458,421560.3472,1082027.978,245467.0236,124050.8759,288380.618,189561.4324,2537554.609,77160.48803,865007.4061,1799681.72,227153.5613,3436437.727,428825.0497,317632.1246,12413537.05,1615534.908,454677.23,91933.71887,388321.525,120980.4991,769381.6627,13053.49973,652173.4386,41263.32757,3703346.139,200015.0831,357660.5907,1505833.222,704815.6245,1613660.581,240241.3094,919114.5386,287397.1217,50203.65023,335813.1932,3282588.197,4617750.651,75459.07776,10494346.96,543285.5012,1617592.165,5955957.78,5188485.215,2593288.351,473638.726,684713.3311,864512.052,1592860.221,99471.03694,5740217.506,87601.01098,559437.8819,170462.0557,149717.1879,3063827.286,1046436.926,63746.45953,412453.2369,154539.5623,563051.0411,135899.6246,399625.659,188864.7478,85713.71313,508894.0892,234963.2213,285040.2886,360834.3648,168901.0055,84847.69683,1858929.854,42370.29743,297188.7733,685279.9607,1652971.028,244057.7951,1042493.012,586322.8271,2954524.589,821060.8676,442712.7288,191613.8603,108664.4852,227282.7751,716311.55,245456.1034,444877.0061,160729097.3,1030627.647,550729.6178,4097162.926,3515555.033,393481.1162,13393.01082,2027212.563,45662522.33,1493987.373,503987.2002,6021153.664,728090.3541,341207.4634,10328926.1,5923952.001
52,ZWFDEY0-E13,4916196.482,191140.4423,9492764.882,15861682.55,425010.0536,105818998.2,406889.1268,57834.51785,33184.64155,1660520.549,761461.9208,183106.5817,121186.7622,232941.6869,158859.2452,6245587.369,65401.51344,898574.4621,1583917.603,174489.6661,5177110.004,354387.7283,210343.9583,8621624.421,1571718.196,298038.4453,168661.4928,461125.4242,96043.32404,738787.3226,13510.5469,615238.6652,29573.53251,3543572.084,134507.4967,371729.5602,1041441.142,410757.513,1637873.129,138187.0633,1595607.26,198379.2,41100.26666,622609.7532,2555905.595,5055189.107,63963.31577,10674188.18,438504.9654,1253938.867,3487776.447,3684969.839,1726579.951,336456.6831,654426.7367,563361.3221,1379305.618,103544.7871,4052290.469,58500.59174,373761.0838,141847.6098,145917.2855,1756724.748,805716.2104,29495.76593,428634.3706,157478.4803,518867.5893,74162.56552,406082.3967,208837.0478,94526.53768,517250.5413,165497.9796,272212.5336,490558.5107,102996.6395,90394.59676,1599939.609,44849.2364,442683.6836,802379.7116,1079681.585,120654.3096,2148587.796,671281.2544,1892599.153,515004.6752,337526.4726,146098.6201,110749.8997,153072.0859,557408.8497,182707.0224,522267.6799,164425682.0,1028099.438,785127.8527,2909570.588,3457101.205,202283.6889,9351.588981,1746695.099,62747059.08,1456936.906,405187.1565,3961273.133,529549.454,197594.7057,18931101.41,6077415.15
53,ZWFDEY0-E15,4388989.029,407319.9714,9398092.034,21000572.85,310998.3085,78008154.79,431914.2863,84956.55207,38289.2814,550458.3453,925004.8469,174011.4768,83172.48309,221259.7992,7786.644607,4066355.372,54238.95287,700385.8097,1020110.383,76773.59248,4196525.917,398092.128,230907.4018,12118768.38,153.3766225,371061.4299,171690.8424,288608.6383,307571.0174,827089.5136,6230.126321,521198.8197,32896.79329,742166.3397,145097.6844,227120.2038,1161349.907,478273.5458,1050396.937,169465.0195,1084413.056,291721.3858,41595.0827,423723.7065,1780374.86,3401519.526,59719.5927,24715772.76,499946.592,214.962945,4301249.463,2022064.862,2026149.843,398901.7587,454623.848,629485.6718,451721.2442,288264.6243,4860954.974,93205.94314,607391.8908,200427.9201,114235.8526,1232612.105,310.8527073,48693.95372,342109.7541,146725.1144,916034.0025,88526.88721,291216.5391,115880.921,79539.64446,726279.2028,92922.3179,232239.2117,184631.8959,31379.77239,78873.24851,1885216.642,33894.08564,342201.8113,821862.9661,1207056.536,33520.25244,1407629.933,1019498.704,2855975.141,627521.4654,457957.254,89375.29837,68756.20433,198873.318,590710.9735,93604.50332,532509.4997,111720923.6,324782.5818,215700.5969,3568475.472,2496679.585,245425.8672,17207.75675,2282514.239,47338791.12,454808.3318,463742.0439,5618566.291,655767.7878,28462.71492,11490339.29,4207589.563
54,ZWCZHHY-E11,5864212.237,147615.1579,57547073.28,8122281.995,372441.4023,138562407.5,137785.9132,378971.0346,348962.2123,43804.49118,590259.056,82516.84051,148901.619,225401.2861,290771.4014,1203969.3,114203.1685,579347.1634,1425156.631,336644.2572,302579.1122,451195.5312,77254.60117,4340496.487,1507982.635,167929.1725,9574.993331,2908795.063,61482.99651,7769342.336,276215.1915,279698.2812,76084.4526,741673.106,186026.5098,73144.78507,449398.51,171203.6808,1248535.925,154545.9567,956943.9092,232198.1725,14049.30086,22974.63814,9473995.961,1810116.498,131058.309,19339534.78,5036765.54,1244054.602,2316526.959,6318429.54,603716.4045,131682.8577,520813.6575,258122.9714,130631.3221,173469.4314,1817179.901,92622.64995,380519.7619,1250.026748,185417.4721,3154014.784,787516.0369,80294.62232,307895.9593,76819.8843,849353.84,148085.5069,78127.27569,220146.6619,38001.28415,6820713.863,227126.5806,387468.0777,424194.1076,122634.9048,79751.73169,2042486.347,56744.64302,165838.9302,486002.9895,1501982.209,140306.8597,82465.8554,5619035.088,1349747.373,1014152.029,442185.0988,127156.1401,136399.0451,1382794.862,795479.2534,227704.1158,4698800.249,264080926.4,542316.7476,425727.116,1321438.168,3166994.59,327818.1827,21810.71851,1776140.022,105816347.0,1623329.265,629359.0391,2336822.759,576020.0319,323445.1472,777938.4733,47119053.33
55,ZWCZHHY-E12,4918494.222,442236.5248,48109437.23,19038381.31,378179.2326,118664696.4,107213.4987,335094.841,276126.3984,7484.031591,430442.7436,96059.66604,152803.2523,456512.5506,1928.782056,1740944.942,84872.11143,597221.3144,1421141.705,273673.4416,79906.64347,520652.4566,59943.33037,3332983.766,121181.64,119763.6765,6287.429395,2749848.258,194903.8846,7361347.257,145168.6934,277928.5715,49077.66666,1076204.658,204579.4712,69840.97823,365525.8901,124144.4388,1279226.387,124471.9256,1568348.927,192372.8098,38046.7523,4869.264142,5321083.617,1790176.143,101376.587,15478273.06,3898312.266,168832.1367,1772923.427,6371465.129,484259.9737,89927.0815,786874.2337,218125.9578,104213.4262,349248.3585,1398040.036,38244.66728,316256.5363,1017.748334,153736.2925,3513580.798,107953.502,99557.60801,326295.6691,97459.59717,352762.5329,100310.8915,60236.19413,230771.5973,42165.32479,3555823.302,263240.8306,292850.3146,636410.7556,177382.1472,61469.19894,1365342.142,56371.29388,185850.2189,490706.5635,986192.0703,260071.9871,34883.61891,4008042.003,973193.1988,638952.8356,363760.7179,124683.5957,122113.8863,1286632.27,611947.3857,266572.8174,4579729.619,256797436.9,974862.5967,149600.9215,1006749.737,2827760.304,251446.4554,9288.853307,1047854.788,78421362.84,1723503.22,424256.0552,1759021.022,1474013.173,3638.989434,163072.4374,47385008.54
56,ZWCZHHY-E13,5305827.323,319183.7001,47352256.35,13660896.01,435024.1635,132727644.8,151350.5872,539746.8823,340655.8842,40818.25974,727716.1239,86213.14374,143529.191,163679.8139,161533.33,1437725.035,69936.42616,611371.9826,1187023.14,155108.7112,126632.8724,651420.9567,85902.05109,5050972.839,3901492.445,184075.951,210.1170066,2879988.702,30695.90505,7517223.22,137268.9473,293461.4774,83092.46512,1627624.987,420702.2605,66591.69288,517094.2672,170407.8104,1412634.289,147022.3531,1198619.321,247283.3673,57253.03493,359.6459211,5449398.186,1769838.835,144909.5295,15294849.95,5608814.637,3607358.982,2945463.792,3639406.027,673310.4064,140488.3844,881412.1659,327230.5551,170675.0193,118344.3174,1983969.867,63906.08928,432097.1672,178.26676,151498.9437,1877513.043,2921203.668,126656.8021,306932.6532,119278.5369,708778.3781,145373.8109,13424.77095,219057.1929,34794.61258,4505108.349,133737.5432,286665.9569,570605.2316,92807.7494,55324.47416,1852743.013,39060.99325,220846.8666,319664.1455,1179797.972,128890.5852,38552.91061,6700261.16,1581333.887,827199.7694,444294.4632,119896.9096,117471.6948,1419279.426,606804.6308,139667.2684,4764464.313,275400048.4,898818.8808,338265.4349,1460345.736,2919071.614,303056.6529,16049.44794,1747026.422,91106080.01,1313431.963,523079.5015,2754013.62,560009.0862,85762.09098,290202.3655,48784574.03
57,ZWCZHHY-E14,5587001.243,224714.3393,48627245.94,11895660.73,488597.5841,135414178.5,173296.0469,384201.3448,349630.5936,28795.50066,633449.9327,118949.8313,161944.7368,219803.3627,90459.59315,1347873.899,62780.63801,657057.5398,1245769.218,185319.8712,254285.4767,707012.3292,89684.4873,4718657.231,2568684.664,170296.902,4366.511432,3074861.586,36027.31501,7690695.042,110814.1811,273363.0375,74531.19656,1471539.79,280321.8226,73953.16565,509978.3449,182837.4184,1695388.212,128126.3478,1048517.822,171669.3292,50982.15731,8852.915944,4169371.37,1941696.188,132676.4102,17233020.67,5226572.705,1870991.373,2518335.688,4143638.146,699016.4001,134233.116,740700.2026,320401.2824,147828.1068,130238.2141,1954505.865,65058.95686,387076.4934,342.3031057,149731.4437,1904706.586,1190179.085,100731.3762,357146.8137,130459.6309,580530.2769,111209.7756,77532.69356,228401.8779,40982.56515,3231420.215,161067.2307,303054.9961,315429.3399,150913.726,64885.68057,1396376.122,40924.22983,167750.7635,485677.8196,876425.1496,182025.1955,62139.92638,4519799.175,1406368.688,551782.3664,430914.1384,123324.1668,129957.8677,1214605.432,510868.6817,156216.578,4880852.533,266673439.7,843311.931,358575.7078,1448642.762,2989215.455,261580.8652,16194.71834,1435562.995,101407594.6,1856207.264,441674.7902,2475374.724,654647.4787,89856.17502,410105.5193,49819968.31
58,ZWCZHHY-E15,4837057.422,880118.5174,47169091.26,29875400.51,375646.9355,116263115.7,123890.0564,335239.9327,264661.2895,95393.61117,458293.4954,130016.3853,162299.5768,424612.7202,99274.49296,1940365.498,44147.54369,548087.6387,1018251.046,191157.2901,546765.8926,640760.2975,74277.57572,3697440.791,903555.8238,140060.2729,15390.93542,2659689.028,72845.89104,7316402.806,68141.69001,299470.5954,46523.49846,4171429.503,265058.9755,72585.8276,394040.9606,140671.8532,1419663.399,91755.29748,944813.2906,136941.7009,33799.53838,31323.88582,3881027.854,1722408.717,99034.90113,15999950.34,3691820.725,864027.4582,1970626.385,4878557.225,480389.7153,98824.73509,671849.7681,228351.4336,615140.1473,216842.0439,1484317.37,37727.88614,317380.783,1814.808981,155082.7023,1979731.385,551027.3281,87003.50082,315710.4433,102900.9381,366215.3101,69084.34124,61647.21251,235630.6567,36189.84787,2770508.139,195150.9599,286411.2863,398736.0615,162173.365,57454.81963,1048124.897,39098.8533,205819.0339,461613.5606,708801.9127,224015.8055,134950.9731,4452821.069,1090540.138,386177.5472,389458.2878,93314.82323,120962.5894,1143360.503,450852.396,220301.1152,4415266.448,243835665.8,588306.8538,374465.4797,1124251.994,2761335.365,175284.0036,11070.46616,1078634.868,76113974.31,1946184.808,329492.0729,1926318.424,1763020.187,47428.58904,892789.11,39349830.68
59,ZW61YGW-E11,5363589.499,257038.0981,15037980.51,11608544.29,465924.2141,77025690.28,260166.8721,272611.4085,313754.0854,73708.86645,598978.7939,313714.5287,111681.3744,524682.6081,165025.9371,1635874.962,33242.73808,790505.8302,1246375.747,365689.3126,751155.3843,1243724.131,101414.4066,4907063.48,619360.9704,254802.483,28826.78105,1764045.935,90284.07366,3359416.766,50028.21103,2244371.448,91054.47395,188767.3428,487644.6901,94082.89019,766047.5802,389400.6853,1133963.995,269503.9872,617782.307,265595.444,39390.52056,61422.71629,16372021.15,2285302.494,162387.7852,16694636.97,2363360.801,627209.7561,2927451.536,4205678.477,565962.4711,152823.9496,326134.4796,256034.7611,30257.50559,166071.1237,2623264.181,68370.30498,432022.7427,262444.9315,241874.1055,1575360.46,394482.2728,59229.52291,373975.7566,121074.6134,388640.0696,108301.9233,21360.98531,171536.4398,103574.3081,3316565.091,195539.7668,565602.6513,376697.6327,206384.4278,67453.29449,697776.1801,140337.9446,206267.2285,5242635.733,627449.2891,282879.5093,203757.332,1578821.516,1678526.861,727820.3548,449951.569,207399.9009,121098.9263,777001.7835,341663.2504,185181.5456,4381285.456,223776471.9,415125.3955,263607.1771,2206061.787,3114644.37,327616.2806,16043.54077,1838964.232,56651216.8,1317621.85,260075.0751,3219431.813,2337594.695,298224.1017,2188014.361,5262063.102
60,ZW61YGW-E12,6125751.286,164029.9371,13708331.87,8960592.283,402652.9468,79143165.24,280336.7908,275526.1497,320527.9337,321447.5528,660608.6303,362738.3268,119255.4317,668543.2709,256859.3134,1501122.41,53460.92427,830243.0251,1900395.358,554809.7299,1434563.732,948867.1838,116697.3995,5264159.215,173614.4759,252358.3393,36319.02483,2167939.993,155010.5213,3157237.018,77575.06941,1746540.265,97793.67367,164442.8041,369780.6903,77976.75527,819880.4796,416461.2991,767653.751,405610.9482,988657.1864,349287.7112,37617.89453,122960.1927,16605851.59,1866502.12,175100.0256,15217899.4,2256258.06,150799.7608,3667236.808,3574797.16,575309.1412,146626.563,328784.1561,261353.8418,26467.69667,170433.6623,2679290.292,71846.93725,451002.4558,252786.1668,207472.6332,3148701.653,91669.42046,104109.2587,432233.7781,125194.5092,287179.1109,131556.899,16831.7341,143941.3506,63129.22007,2542119.277,163223.8754,521031.5679,588971.3252,315248.2828,67349.99137,697436.7916,107286.6232,213352.2817,4507097.209,837567.8886,481371.8077,530475.0511,1506907.363,1767808.302,1201996.463,433473.5709,277833.4467,111940.1625,1006317.805,400614.8882,165171.3212,4296519.236,227609374.3,871196.3549,361902.8118,2406577.883,2835166.03,461420.9028,18030.22938,1772521.499,59504686.16,791189.9096,270987.4998,3444265.447,2077862.244,264531.2177,4513152.75,5763698.721
61,ZW61YGW-E13,6023545.326,177442.5404,11335835.88,9162445.997,440582.5464,75067655.87,271286.8788,436850.2783,296215.8947,798938.7389,673039.1202,210177.536,122019.3589,423828.207,57791.30851,1306878.106,61414.77056,774450.22,1622525.417,383876.6839,1104998.522,1344059.349,108026.138,5726657.535,2602959.076,243737.1703,34682.66313,1075165.267,130676.1871,3458185.015,85488.48169,1643142.756,109836.2001,267012.833,557096.8855,196735.8709,798350.8272,405836.1013,952661.7598,343704.1717,583360.9629,371188.8543,37528.65141,70447.22636,14910483.63,2312490.725,198335.3658,252359247.5,2690806.514,2382402.312,3882684.025,4471651.494,561556.844,148321.3249,436903.4465,263843.4399,29661.56486,143039.4799,2644194.439,85771.23846,479291.833,77274.89449,232923.3729,1801713.362,1546055.316,82561.38894,415970.2313,116851.6583,549359.29,135493.5549,7004.405059,171648.6434,84121.08153,3266151.759,214730.3147,536172.8953,362180.9861,196486.4078,81962.48947,912967.1045,122280.706,220597.7296,4518499.841,1027405.161,219232.2189,365620.7326,1706238.135,1922154.61,1385391.051,433323.0795,258655.9367,108994.1387,958215.685,474712.2791,208059.0229,4413410.333,222899940.9,857272.4895,581175.359,2412316.544,3311635.117,382939.8269,28455.71615,2292519.654,57260423.84,989493.1602,375237.1187,3753762.106,1658339.323,307988.2446,2760361.44,5050028.642
62,ZW61YGW-E14,5786226.485,301851.5561,11994548.16,14590540.0,389539.3188,77272858.63,273811.8121,316772.3079,269558.93,694173.5012,681003.2636,231678.2449,134441.082,401758.001,89984.80907,2267963.491,41334.89459,839627.87,1461593.0,318055.7785,1704314.512,1452275.256,111643.6858,6035105.026,2385589.918,274249.1995,54836.3283,2343874.989,175499.5586,3856675.055,84409.95186,1840253.742,113387.329,252846.2332,594102.5713,497.4803903,868828.8359,434048.5591,1040975.189,323858.5024,966974.4914,341980.2136,33074.81366,156740.7973,15642929.76,2106038.743,199702.448,12479175.22,2683158.461,2157477.677,3905893.59,5272305.28,655407.0143,170760.1869,445476.0205,292897.1834,32249.38216,219922.6256,2979569.376,75120.53783,536635.4742,65959.96451,233470.357,1685278.569,1397781.561,89956.76714,425196.7913,126824.9705,464374.222,125650.4975,8110.882469,151504.4722,68033.76648,3192065.167,249084.8422,548664.3359,625948.0965,221761.2725,81715.8755,771942.0539,133816.2373,248905.1161,4637973.658,835696.9039,280692.3012,618587.2335,1714833.972,2105713.53,1018059.356,433756.6768,263461.3409,118630.5324,996162.0727,393363.5143,243993.2853,4155275.425,221356246.0,615380.0265,291213.2044,2645646.421,3143697.469,360083.5675,16275.91582,2170883.373,62167701.05,1106034.073,306849.6219,4047279.073,2060342.166,183283.746,4891081.893,5066250.499
63,ZW61YGW-E15,6823935.612,154352.4244,12573375.59,9506829.953,380259.004,60063342.23,379323.0076,451434.9729,315776.0687,226754.4975,890702.7013,217253.1542,127484.0146,412272.2675,296107.0156,2407490.054,48519.80729,885976.1601,1491257.565,483857.1103,1945418.311,1369867.174,163463.919,6770000.141,2504535.23,335699.9689,48663.10837,1903389.68,107946.5365,3430740.839,99710.61418,1875986.84,151804.2056,1221810.419,654623.0157,80005.92256,1045778.763,610606.2575,757619.9464,500140.6907,1089552.991,408205.5033,52378.3537,137649.4978,17124036.81,2102790.107,255365.5682,11511594.59,3203692.537,2142237.074,4131463.471,4515111.149,758354.7056,209373.0655,277684.8155,357084.4357,75067.85242,199208.4236,3565765.083,94982.94633,568491.2028,88977.4821,210464.0349,1932393.188,1873488.764,93652.15887,358558.0544,118806.5307,598966.5922,189050.0787,808.1242316,180096.1979,59817.32406,3468499.307,200669.1353,494289.5648,970408.9798,192476.6439,60101.91943,1126668.171,70448.52974,253055.0573,4072510.398,803973.382,236231.117,702494.3793,1976031.865,2149693.44,1234409.359,417248.6489,296334.5258,104935.14,1883195.202,412773.5998,181144.5624,3724137.539,194449965.3,428729.9729,559849.8538,2803910.465,2936076.17,605286.1982,17753.84392,2862158.675,41195781.86,1070319.67,323985.6476,4197548.26,2149177.892,319826.6056,4653024.857,4040519.554
64,ZVNCGHM-E11,5880783.604,681431.4935,5603948.677,31032769.48,414766.9161,139143243.2,51975.82655,85521.62671,124764.3142,50056.25533,693214.2132,157360.3952,118303.6597,183604.7347,51247.16885,3561728.229,55826.99998,1044686.898,973720.3769,111024.2641,429322.4907,1761732.035,19552.2633,2236509.262,1859015.501,69093.02619,17478.2213,352503.3243,173552.8054,26543095.22,8449.047787,3586316.385,119673.7041,251129.585,730831.8876,65422.25818,211370.1533,65595.28806,1013497.073,199072.5197,811594.3477,252213.6847,53372.59713,33050.9522,11344960.24,1830385.402,202361.8084,15625571.71,20500126.93,2145134.613,1075170.146,3811046.868,246384.8034,58032.75221,296091.3809,119530.5572,143816.372,177269.6802,914220.7152,92599.86444,173870.5396,288263.72,124651.4574,1869353.938,1630807.092,50148.40901,196529.1054,101984.3733,572025.0545,101685.8999,203425.7812,294263.629,64668.29045,1266576.695,174415.0385,380843.8615,208864.8728,50381.39246,81114.70816,1036345.312,210221.9531,337152.5186,8920543.745,1504519.086,83662.1698,112095.9981,3150855.381,729357.4119,390831.3632,438334.0081,76103.99897,162785.1917,173587.9302,639544.8285,175743.8221,1742349.032,332287660.5,775410.442,340355.922,689918.4473,3760072.401,314950.4587,15959.9781,1528721.631,92250434.15,1229359.553,480438.1761,1256750.655,1163413.801,50404.3979,1482650.016,2996010.716
65,ZVNCGHM-E12,5504255.55,180370.6178,6045475.455,9876966.272,345612.9251,131370251.6,48643.54831,79121.60011,120167.3653,206004.0654,685145.3734,150470.231,101742.0311,380253.9996,443271.4532,4831518.201,56485.72996,1079919.858,1546465.326,291270.9361,1306574.39,958346.1779,30910.56608,2150645.744,1070443.434,80918.74331,55133.50405,411031.8317,266123.8595,19875162.7,9189.770334,3332664.15,94776.16639,440762.589,505890.4122,75660.9065,207525.3973,66132.93026,400191.5982,336497.2752,893106.4953,236147.141,44664.44069,179663.993,8319235.536,1737677.879,173946.2265,15604559.98,16831844.2,1151520.29,1082380.625,5228008.693,228328.853,49516.88159,563666.3868,113226.4443,127269.4653,261742.3991,846313.9163,70130.91623,178372.9045,212971.6815,122676.9545,3340103.04,746813.3444,68276.46357,196515.574,75897.64551,436590.1931,195114.4875,195742.6014,301350.988,59651.51932,1027105.377,238955.5407,365405.1297,240237.8707,151143.7804,93854.06808,735990.6181,200669.2545,390250.7219,9766807.733,1153076.201,185162.3593,526386.4317,1422485.754,730327.5967,464383.076,458981.3581,150895.7268,134319.0042,161088.3697,618522.5253,241407.0394,1945495.517,310525979.2,2539198.403,304874.0203,680116.5559,4762350.355,626013.2934,13259.48317,1365348.518,88452577.13,1352189.516,400881.7024,1246917.158,1799947.195,178389.0634,6290934.319,2766759.725
66,ZVNCGHM-E13,5366811.106,95925.00096,5235736.961,4748478.742,445491.313,113526323.1,41541.2855,94606.73375,145619.2331,140228.7358,909359.441,143293.3768,101108.6064,168950.0491,33336.06422,3931742.892,76542.93297,1131866.08,1352976.927,220495.121,223795.5511,950396.4837,15481.96502,2488307.499,2429238.716,82658.02487,3839.232631,386897.4651,239210.2314,16235518.85,8712.486046,2727291.946,136719.73,1349578.873,529038.1737,79943.16295,200255.2572,58561.27585,552273.1878,274173.5586,636560.8803,302495.8736,45971.6144,15360.68443,8435319.392,2026700.169,229544.936,17918944.85,21596312.81,2509986.632,1249845.575,4917495.478,275309.0723,66958.03825,514822.243,130054.6417,346486.0558,160735.3033,973197.0679,50237.25179,201669.1631,216599.5372,120507.5236,1719240.944,2055125.162,60307.00276,187353.3498,121800.7089,628966.2369,179468.3036,180458.7911,367868.5825,64597.06366,752576.3382,216091.5211,349060.2811,188804.271,51354.10186,104148.2321,1198111.253,153881.3389,357704.5877,8260102.367,1532053.479,75790.74448,111498.8365,1202062.848,761827.2902,613052.1657,437099.4224,153146.0413,131693.8124,312497.308,713316.8027,211383.2584,1886459.005,290331226.6,3340136.138,299193.5239,778241.2237,5185586.097,441556.9242,16930.90552,1487410.928,65769171.54,1177500.759,603227.9421,1397131.781,685968.8798,69149.27456,1039536.638,2275213.684
67,ZVNCGHM-E14,5394385.407,132643.359,6046901.962,7982157.625,575377.9995,117877252.2,41416.8479,99458.96159,120778.2955,109763.0435,678786.0181,108396.4715,124319.9736,293451.4686,97752.36008,3857068.918,61740.51727,893166.1302,1050755.634,164553.1223,507839.4437,1002094.549,24733.73042,2119292.744,674705.8679,87240.90279,16877.94742,451377.6139,233844.5553,21130530.7,7993.587993,3160890.619,97424.84448,403661.6731,423415.2027,83531.05571,189606.1225,56868.95815,616452.2097,216071.5932,806190.3821,249044.676,46535.29328,54629.38226,8025208.186,2118104.796,169692.8282,13192470.35,17243311.78,669332.2531,941873.4266,5167434.379,228500.334,52941.94692,515601.1452,112909.6012,124158.2106,200273.7088,790950.6535,50986.10793,182889.151,168017.269,131289.5343,1243391.836,444841.7912,70177.48713,178910.5522,147792.5245,534506.0455,138183.3283,179163.8353,324688.7038,66499.20005,579151.4884,232864.9978,356937.1931,265259.5015,173220.2768,100766.5739,946528.3402,195720.6311,312940.264,8350048.788,1053735.746,228352.3035,199095.1026,1131324.738,688860.7219,440117.8781,448408.6713,101929.0842,142400.6307,214078.4496,654159.6649,233037.8088,1869324.322,260346373.5,2102906.413,160614.0852,633369.4742,4901262.661,346458.2091,17698.17438,1427852.113,86256004.81,1383763.527,545094.6606,1170495.64,938889.4996,82252.52557,1740900.603,3068608.089
